thing_id,fuel_consumption,runhour,runhours,timestamp,time
7149,0.0,0,0:00:00,1640975400,"01/01/2022, 00:00:00"
7149,0.0,0,0:00:00,1641061800,"02/01/2022, 00:00:00"
7149,0.0,0,0:00:00,1641148200,"03/01/2022, 00:00:00"
7149,0.0,0,0:00:00,1641234600,"04/01/2022, 00:00:00"
7149,0.0,348,0:05:48,1641321000,"05/01/2022, 00:00:00"
7149,0.05813769667841023,2027,0:33:47,1641407400,"06/01/2022, 00:00:00"
7149,0.0,0,0:00:00,1641493800,"07/01/2022, 00:00:00"
7149,0.003576424831436853,158,0:02:38,1641580200,"08/01/2022, 00:00:00"
7149,0.0,0,0:00:00,1641666600,"09/01/2022, 00:00:00"
7149,0.0,0,0:00:00,1641753000,"10/01/2022, 00:00:00"
7149,0.005988432275881195,804,0:13:24,1641839400,"11/01/2022, 00:00:00"
7149,0.0173830881341722,419,0:06:59,1642271400,"16/01/2022, 00:00:00"
7149,0.057597074320217,1495,0:24:55,1642357800,"17/01/2022, 00:00:00"
7149,0.0,0,0:00:00,1642444200,"18/01/2022, 00:00:00"
7149,0.0,0,0:00:00,1642530600,"19/01/2022, 00:00:00"
7149,0.0,0,0:00:00,1642617000,"20/01/2022, 00:00:00"
7149,0.01006389313031022,244,0:04:04,1642703400,"21/01/2022, 00:00:00"
7149,0.10458466038590315,4411,1:13:31,1642876200,"23/01/2022, 00:00:00"
7149,2.5014137605143145,17665,4:54:25,1642962600,"24/01/2022, 00:00:00"
7149,0.1114642858689308,384,0:06:24,1643221800,"27/01/2022, 00:00:00"
7149,0.166759884602881,575,0:09:35,1643308200,"28/01/2022, 00:00:00"
7149,0.05238530406373414,181,0:03:01,1643481000,"30/01/2022, 00:00:00"
7149,1.0218044587098511,3517,0:58:37,1643567400,"31/01/2022, 00:00:00"
7149,0.6248402656935435,2148,0:35:48,1643653800,"01/02/2022, 00:00:00"
7149,0.9844503210011585,3652,1:00:52,1643740200,"02/02/2022, 00:00:00"
7149,17.49217763685585,159,0:02:39,1643826600,"03/02/2022, 00:00:00"
7149,0.21245812869400713,682,0:11:22,1644085800,"06/02/2022, 00:00:00"
7149,0.07311059134469461,235,0:03:55,1644258600,"08/02/2022, 00:00:00"
7149,0.5411433513205991,1733,0:28:53,1644345000,"09/02/2022, 00:00:00"
7149,0.5277084990649322,892,0:14:52,1644431400,"10/02/2022, 00:00:00"
7149,0.02718214293585035,88,0:01:28,1644517800,"11/02/2022, 00:00:00"
7149,1.4951951724859964,4674,1:17:54,1644604200,"12/02/2022, 00:00:00"
7149,0.5694344227987709,1661,0:27:41,1644690600,"13/02/2022, 00:00:00"
7149,0.1729927360401319,506,0:08:26,1644777000,"14/02/2022, 00:00:00"
7149,0.5841937236910775,1705,0:28:25,1644863400,"15/02/2022, 00:00:00"
7149,5.755929759856359,13207,3:40:07,1644949800,"16/02/2022, 00:00:00"
7149,1.1109827795720182,1788,0:29:48,1645209000,"19/02/2022, 00:00:00"
7149,0.48519964617367883,855,0:14:15,1645295400,"20/02/2022, 00:00:00"
7149,0.0,0,0:00:00,1645381800,"21/02/2022, 00:00:00"
7149,0.0,0,0:00:00,1645468200,"22/02/2022, 00:00:00"
7149,0.0,0,0:00:00,1645554600,"23/02/2022, 00:00:00"
7149,0.8590521940587895,1383,0:23:03,1645641000,"24/02/2022, 00:00:00"
7149,0.9106824128182844,1466,0:24:26,1645986600,"28/02/2022, 00:00:00"
7149,0.08273276018089923,134,0:02:14,1646073000,"01/03/2022, 00:00:00"
7149,1.4195199904722375,2283,0:38:03,1646159400,"02/03/2022, 00:00:00"
7149,1.9942949559395706,3208,0:53:28,1646591400,"07/03/2022, 00:00:00"
7149,0.0,123,0:02:03,1646764200,"09/03/2022, 00:00:00"
7149,0.0,493,0:08:13,1646937000,"11/03/2022, 00:00:00"
7149,2.0863584785467704,4007,1:06:47,1647023400,"12/03/2022, 00:00:00"
7149,0.3048049059296283,493,0:08:13,1647109800,"13/03/2022, 00:00:00"
7149,0.7172246051772272,1154,0:19:14,1647196200,"14/03/2022, 00:00:00"
7149,0.6699487422167354,1078,0:17:58,1647282600,"15/03/2022, 00:00:00"
7149,0.9567141741219514,1574,0:26:14,1647369000,"16/03/2022, 00:00:00"
7149,0.08135804443198538,763,0:12:43,1647455400,"17/03/2022, 00:00:00"
7149,0.11733157986308887,1017,0:16:57,1647714600,"20/03/2022, 00:00:00"
7149,0.4238178997242165,4094,1:08:14,1647801000,"21/03/2022, 00:00:00"
7149,1.7351810563683598,9451,2:37:31,1647887400,"22/03/2022, 00:00:00"
7149,3.307231590560825,17876,4:57:56,1647973800,"23/03/2022, 00:00:00"
7149,1.8140366777391674,7662,2:07:42,1648060200,"24/03/2022, 00:00:00"
7149,8.498779617964717,21670,6:01:10,1648233000,"26/03/2022, 00:00:00"
7149,0.0,2342,0:39:02,1648319400,"27/03/2022, 00:00:00"
7149,0.0,206,0:03:26,1648405800,"28/03/2022, 00:00:00"
7149,0.5010157984814896,881,0:14:41,1648578600,"30/03/2022, 00:00:00"
7149,0.1423749930936573,158,0:02:38,1648665000,"31/03/2022, 00:00:00"
7149,3.774975054279397,4402,1:13:22,1648751400,"01/04/2022, 00:00:00"
