thing_id,fuel_consumption,runhour,runhours,timestamp,time
7273,0.0,175,0:02:55,1642617000,"20/01/2022, 00:00:00"
7273,0.0,109,0:01:49,1642703400,"21/01/2022, 00:00:00"
7273,0.0,1,0:00:01,1643049000,"25/01/2022, 00:00:00"
7273,0.8540520833333917,264,0:04:24,1643135400,"26/01/2022, 00:00:00"
7273,0.0,2,0:00:02,1643394600,"29/01/2022, 00:00:00"
7273,0.0,509,0:08:29,1643653800,"01/02/2022, 00:00:00"
7273,0.0,0,0:00:00,1643740200,"02/02/2022, 00:00:00"
7273,0.0,0,0:00:00,1643826600,"03/02/2022, 00:00:00"
7273,0.0,0,0:00:00,1643913000,"04/02/2022, 00:00:00"
7273,6.567687348387898,10851,3:00:51,1643999400,"05/02/2022, 00:00:00"
7273,5.317937811806484,7767,2:09:27,1644085800,"06/02/2022, 00:00:00"
7273,0.45516184335291,1587,0:26:27,1644172200,"07/02/2022, 00:00:00"
7273,0.0,0,0:00:00,1644431400,"10/02/2022, 00:00:00"
7273,0.0,0,0:00:00,1644517800,"11/02/2022, 00:00:00"
7273,1.5182082621755748,2700,0:45:00,1644604200,"12/02/2022, 00:00:00"
7273,0.0,0,0:00:00,1644690600,"13/02/2022, 00:00:00"
7273,0.0,0,0:00:00,1644863400,"15/02/2022, 00:00:00"
7273,0.06674103647574867,403,0:06:43,1644949800,"16/02/2022, 00:00:00"
7273,0.0,1,0:00:01,1645209000,"19/02/2022, 00:00:00"
7273,0.0,1,0:00:01,1645381800,"21/02/2022, 00:00:00"
7273,13.50975780873971,7406,2:03:26,1645641000,"24/02/2022, 00:00:00"
7273,5.878724712138724,2701,0:45:01,1645727400,"25/02/2022, 00:00:00"
7273,20.618041176165345,15719,4:21:59,1645813800,"26/02/2022, 00:00:00"
7273,14.593274730355503,5778,1:36:18,1645900200,"27/02/2022, 00:00:00"
7273,3.0036643134323127,1006,0:16:46,1645986600,"28/02/2022, 00:00:00"
7273,41.56958063967149,16301,4:31:41,1646073000,"01/03/2022, 00:00:00"
7273,18.006727789016235,20438,5:40:38,1646159400,"02/03/2022, 00:00:00"
7273,0.0,0,0:00:00,1646245800,"03/03/2022, 00:00:00"
7273,38.328326043100056,17033,4:43:53,1646332200,"04/03/2022, 00:00:00"
7273,9.571182873933978,20232,5:37:12,1646418600,"05/03/2022, 00:00:00"
7273,0.0,0,0:00:00,1646505000,"06/03/2022, 00:00:00"
7273,24.53937071162627,33709,9:21:49,1646591400,"07/03/2022, 00:00:00"
7273,20.03823369621318,22036,6:07:16,1646677800,"08/03/2022, 00:00:00"
7273,0.0,0,0:00:00,1646764200,"09/03/2022, 00:00:00"
7273,4.03467535860898,8981,2:29:41,1646850600,"10/03/2022, 00:00:00"
7273,0.0,0,0:00:00,1646937000,"11/03/2022, 00:00:00"
7273,29.771337583681056,5358,1:29:18,1647023400,"12/03/2022, 00:00:00"
7273,4.925223767628849,421,0:07:01,1647109800,"13/03/2022, 00:00:00"
7273,0.0,0,0:00:00,1647282600,"15/03/2022, 00:00:00"
7273,21.093742608299667,5734,1:35:34,1647369000,"16/03/2022, 00:00:00"
7273,16.824258059490255,3515,0:58:35,1647455400,"17/03/2022, 00:00:00"
