thing_id,fuel_consumption,runhour,runhours,timestamp,time
7236,19.397975674870544,30645,8:30:45,1640975400,"01/01/2022, 00:00:00"
7236,120.88902949879882,56520,15:42:00,1641061800,"02/01/2022, 00:00:00"
7236,27.67548891792504,27834,7:43:54,1641148200,"03/01/2022, 00:00:00"
7236,122.07140967420025,56913,15:48:33,1641234600,"04/01/2022, 00:00:00"
7236,28.437836238365595,29142,8:05:42,1641321000,"05/01/2022, 00:00:00"
7236,61.111082671989585,56489,15:41:29,1641407400,"06/01/2022, 00:00:00"
7236,28.897431517495082,27786,7:43:06,1641493800,"07/01/2022, 00:00:00"
7236,39.56072854488913,56410,15:40:10,1641580200,"08/01/2022, 00:00:00"
7236,31.21625905730277,36941,10:15:41,1641666600,"09/01/2022, 00:00:00"
7236,25.494691728929173,47700,13:15:00,1641753000,"10/01/2022, 00:00:00"
7236,27.82889171756161,33411,9:16:51,1641839400,"11/01/2022, 00:00:00"
7236,62.30727770256956,60534,16:48:54,1641925800,"12/01/2022, 00:00:00"
7236,23.975771490587547,29533,8:12:13,1642012200,"13/01/2022, 00:00:00"
7236,68.0500834041075,55969,15:32:49,1642098600,"14/01/2022, 00:00:00"
7236,50.49518543415864,30591,8:29:51,1642185000,"15/01/2022, 00:00:00"
7236,53.359909900864984,53464,14:51:04,1642271400,"16/01/2022, 00:00:00"
7236,52.04957182395229,31774,8:49:34,1642357800,"17/01/2022, 00:00:00"
7236,0.0,0,0:00:00,1642444200,"18/01/2022, 00:00:00"
7236,24.75912261619924,58671,16:17:51,1642530600,"19/01/2022, 00:00:00"
7236,28.507347893190634,28317,7:51:57,1642617000,"20/01/2022, 00:00:00"
7236,69.60192818794988,55746,15:29:06,1642703400,"21/01/2022, 00:00:00"
7236,28.319947916677773,28227,7:50:27,1642789800,"22/01/2022, 00:00:00"
7236,38.016222573590134,58288,16:11:28,1642876200,"23/01/2022, 00:00:00"
7236,21.266420833341925,29013,8:03:33,1642962600,"24/01/2022, 00:00:00"
7236,45.76461666667984,61320,17:02:00,1643049000,"25/01/2022, 00:00:00"
7236,21.005489583340857,27500,7:38:20,1643135400,"26/01/2022, 00:00:00"
7236,40.193891666670844,59773,16:36:13,1643221800,"27/01/2022, 00:00:00"
7236,20.747702083341913,27340,7:35:40,1643308200,"28/01/2022, 00:00:00"
7236,41.10243541667424,60669,16:51:09,1643394600,"29/01/2022, 00:00:00"
7236,26.922027083342556,30921,8:35:21,1643481000,"30/01/2022, 00:00:00"
7236,26.281750000000347,58558,16:15:58,1643567400,"31/01/2022, 00:00:00"
7236,19.08570625000195,28926,8:02:06,1643653800,"01/02/2022, 00:00:00"
7236,27.056160416669726,57874,16:04:34,1643740200,"02/02/2022, 00:00:00"
7236,2.0256229166671504,3206,0:53:26,1643826600,"03/02/2022, 00:00:00"
7236,41.00917083333786,59093,16:24:53,1643913000,"04/02/2022, 00:00:00"
7236,20.250989583339624,26087,7:14:47,1643999400,"05/02/2022, 00:00:00"
7236,39.01393750001693,52534,14:35:34,1644085800,"06/02/2022, 00:00:00"
7236,14.943291666673321,18516,5:08:36,1644172200,"07/02/2022, 00:00:00"
7236,41.621154166684946,55953,15:32:33,1644258600,"08/02/2022, 00:00:00"
7236,18.55126875000813,24090,6:41:30,1644345000,"09/02/2022, 00:00:00"
7236,34.24277291668148,52961,14:42:41,1644431400,"10/02/2022, 00:00:00"
7236,22.42332083334434,27400,7:36:40,1644517800,"11/02/2022, 00:00:00"
7236,45.65563333335163,57950,16:05:50,1644604200,"12/02/2022, 00:00:00"
7236,46.862869532056976,48138,13:22:18,1644690600,"13/02/2022, 00:00:00"
7236,19.891300994356456,29112,8:05:12,1644777000,"14/02/2022, 00:00:00"
7236,14.76274080713708,60784,16:53:04,1644863400,"15/02/2022, 00:00:00"
7236,18.662382000538493,26670,7:24:30,1644949800,"16/02/2022, 00:00:00"
7236,66.65757138053864,55628,15:27:08,1645036200,"17/02/2022, 00:00:00"
7236,20.418480367582234,26715,7:25:15,1645122600,"18/02/2022, 00:00:00"
7236,79.57383956665176,53124,14:45:24,1645209000,"19/02/2022, 00:00:00"
7236,17.366430617544168,27390,7:36:30,1645295400,"20/02/2022, 00:00:00"
7236,22.963489724359313,56981,15:49:41,1645381800,"21/02/2022, 00:00:00"
7236,21.457614298002657,25054,6:57:34,1645468200,"22/02/2022, 00:00:00"
7236,19.625243757079918,55679,15:27:59,1645554600,"23/02/2022, 00:00:00"
7236,22.381573261667054,30037,8:20:37,1645641000,"24/02/2022, 00:00:00"
7236,27.521094997055137,56922,15:48:42,1645727400,"25/02/2022, 00:00:00"
7236,12.566730327926665,27963,7:46:03,1645813800,"26/02/2022, 00:00:00"
7236,38.057780871159316,57419,15:56:59,1645900200,"27/02/2022, 00:00:00"
7236,17.82841009937433,25631,7:07:11,1645986600,"28/02/2022, 00:00:00"
7236,31.97653173049369,56412,15:40:12,1646073000,"01/03/2022, 00:00:00"
7236,23.23001634849105,26275,7:17:55,1646159400,"02/03/2022, 00:00:00"
7236,32.05871077293438,57046,15:50:46,1646245800,"03/03/2022, 00:00:00"
7236,21.85740423420021,26581,7:23:01,1646332200,"04/03/2022, 00:00:00"
7236,0.0,0,0:00:00,1646418600,"05/03/2022, 00:00:00"
7236,39.659161671159666,57522,15:58:42,1646505000,"06/03/2022, 00:00:00"
7236,21.984004380664093,27871,7:44:31,1646591400,"07/03/2022, 00:00:00"
7236,35.45470417544454,56201,15:36:41,1646677800,"08/03/2022, 00:00:00"
7236,22.459310193703566,25449,7:04:09,1646764200,"09/03/2022, 00:00:00"
7236,30.792709308297834,55657,15:27:37,1646850600,"10/03/2022, 00:00:00"
7236,23.02790032519232,29487,8:11:27,1646937000,"11/03/2022, 00:00:00"
7236,2.314339519565143,1148,0:19:08,1647023400,"12/03/2022, 00:00:00"
7236,26.799252056691873,52903,14:41:43,1647109800,"13/03/2022, 00:00:00"
7236,52.77893474417113,80652,22:24:12,1647196200,"14/03/2022, 00:00:00"
7236,60.69255442575284,67422,18:43:42,1647282600,"15/03/2022, 00:00:00"
7236,22.559257677756392,32436,9:00:36,1647369000,"16/03/2022, 00:00:00"
7236,1.5525175855816054,851,0:14:11,1647455400,"17/03/2022, 00:00:00"
7236,0.19786062585205358,119,0:01:59,1647541800,"18/03/2022, 00:00:00"
7236,0.0,296,0:04:56,1647628200,"19/03/2022, 00:00:00"
7236,0.0,2445,0:40:45,1647714600,"20/03/2022, 00:00:00"
7236,2.9343736884840546,4134,1:08:54,1647801000,"21/03/2022, 00:00:00"
7236,17.33515653974673,8870,2:27:50,1647887400,"22/03/2022, 00:00:00"
7236,6.877521409509934,2423,0:40:23,1647973800,"23/03/2022, 00:00:00"
7236,26.650582198347273,15936,4:25:36,1648060200,"24/03/2022, 00:00:00"
7236,0.9280508073084289,5070,1:24:30,1648146600,"25/03/2022, 00:00:00"
7236,45.97420922358573,9937,2:45:37,1648233000,"26/03/2022, 00:00:00"
7236,12.821754574655504,1910,0:31:50,1648319400,"27/03/2022, 00:00:00"
7236,35.044250525364845,27942,7:45:42,1648405800,"28/03/2022, 00:00:00"
7236,30.781604205965877,20708,5:45:08,1648492200,"29/03/2022, 00:00:00"
7236,70.10165156823983,48360,13:26:00,1648578600,"30/03/2022, 00:00:00"
7236,17.711868443933113,19667,5:27:47,1648665000,"31/03/2022, 00:00:00"
7236,26.14135016942483,51663,14:21:03,1648751400,"01/04/2022, 00:00:00"
