thing_id,fuel_consumption,runhour,runhours,timestamp,time
7282,0,0,0:00:00,1640975400,"01/01/2022, 00:00:00"
7282,0,0,0:00:00,1641061800,"02/01/2022, 00:00:00"
7282,0,0,0:00:00,1641148200,"03/01/2022, 00:00:00"
7282,0,0,0:00:00,1641234600,"04/01/2022, 00:00:00"
7282,0,609,0:10:09,1641321000,"05/01/2022, 00:00:00"
7282,0,608,0:10:08,1641407400,"06/01/2022, 00:00:00"
7282,0,0,0:00:00,1641493800,"07/01/2022, 00:00:00"
7282,0,0,0:00:00,1641580200,"08/01/2022, 00:00:00"
7282,0,0,0:00:00,1641666600,"09/01/2022, 00:00:00"
7282,0,0,0:00:00,1641753000,"10/01/2022, 00:00:00"
7282,0,450,0:07:30,1641839400,"11/01/2022, 00:00:00"
7282,0,0,0:00:00,1641925800,"12/01/2022, 00:00:00"
7282,0,0,0:00:00,1642012200,"13/01/2022, 00:00:00"
7282,0,0,0:00:00,1642098600,"14/01/2022, 00:00:00"
7282,0,0,0:00:00,1642185000,"15/01/2022, 00:00:00"
7282,0,0,0:00:00,1642271400,"16/01/2022, 00:00:00"
7282,0,0,0:00:00,1642357800,"17/01/2022, 00:00:00"
7282,0,0,0:00:00,1642444200,"18/01/2022, 00:00:00"
7282,0,0,0:00:00,1642530600,"19/01/2022, 00:00:00"
7282,0,0,0:00:00,1642617000,"20/01/2022, 00:00:00"
7282,0,0,0:00:00,1642703400,"21/01/2022, 00:00:00"
7282,0,0,0:00:00,1642789800,"22/01/2022, 00:00:00"
7282,0,0,0:00:00,1642876200,"23/01/2022, 00:00:00"
7282,0,0,0:00:00,1642962600,"24/01/2022, 00:00:00"
7282,0,1996,0:33:16,1643049000,"25/01/2022, 00:00:00"
7282,0,0,0:00:00,1643135400,"26/01/2022, 00:00:00"
7282,0,550,0:09:10,1643221800,"27/01/2022, 00:00:00"
7282,0,0,0:00:00,1643308200,"28/01/2022, 00:00:00"
7282,0,0,0:00:00,1643394600,"29/01/2022, 00:00:00"
7282,0,0,0:00:00,1643481000,"30/01/2022, 00:00:00"
7282,0,0,0:00:00,1643567400,"31/01/2022, 00:00:00"
7282,0,0,0:00:00,1643653800,"01/02/2022, 00:00:00"
7282,0,0,0:00:00,1643740200,"02/02/2022, 00:00:00"
7282,0,0,0:00:00,1643826600,"03/02/2022, 00:00:00"
7282,0,0,0:00:00,1643913000,"04/02/2022, 00:00:00"
7282,0,0,0:00:00,1643999400,"05/02/2022, 00:00:00"
7282,0,0,0:00:00,1644085800,"06/02/2022, 00:00:00"
7282,0,0,0:00:00,1644172200,"07/02/2022, 00:00:00"
7282,0,0,0:00:00,1644258600,"08/02/2022, 00:00:00"
7282,0,0,0:00:00,1644345000,"09/02/2022, 00:00:00"
7282,0,0,0:00:00,1644431400,"10/02/2022, 00:00:00"
7282,0,0,0:00:00,1644517800,"11/02/2022, 00:00:00"
7282,0,0,0:00:00,1644604200,"12/02/2022, 00:00:00"
7282,0,0,0:00:00,1644690600,"13/02/2022, 00:00:00"
7282,0,0,0:00:00,1644777000,"14/02/2022, 00:00:00"
7282,0,0,0:00:00,1644863400,"15/02/2022, 00:00:00"
7282,0,0,0:00:00,1644949800,"16/02/2022, 00:00:00"
7282,0,0,0:00:00,1645036200,"17/02/2022, 00:00:00"
7282,0,0,0:00:00,1645122600,"18/02/2022, 00:00:00"
7282,0,0,0:00:00,1645209000,"19/02/2022, 00:00:00"
7282,0,0,0:00:00,1645295400,"20/02/2022, 00:00:00"
7282,0,0,0:00:00,1645381800,"21/02/2022, 00:00:00"
7282,0,0,0:00:00,1645468200,"22/02/2022, 00:00:00"
7282,0,0,0:00:00,1645554600,"23/02/2022, 00:00:00"
7282,0,0,0:00:00,1645641000,"24/02/2022, 00:00:00"
7282,0,927,0:15:27,1645727400,"25/02/2022, 00:00:00"
7282,0,0,0:00:00,1645813800,"26/02/2022, 00:00:00"
7282,0,0,0:00:00,1645900200,"27/02/2022, 00:00:00"
7282,0,0,0:00:00,1645986600,"28/02/2022, 00:00:00"
7282,0,0,0:00:00,1646073000,"01/03/2022, 00:00:00"
7282,0,0,0:00:00,1646159400,"02/03/2022, 00:00:00"
7282,0,0,0:00:00,1646245800,"03/03/2022, 00:00:00"
7282,0,0,0:00:00,1646332200,"04/03/2022, 00:00:00"
7282,0,0,0:00:00,1646418600,"05/03/2022, 00:00:00"
7282,0,239,0:03:59,1646505000,"06/03/2022, 00:00:00"
7282,0,0,0:00:00,1646591400,"07/03/2022, 00:00:00"
7282,0,0,0:00:00,1646677800,"08/03/2022, 00:00:00"
7282,0,14113,3:55:13,1646764200,"09/03/2022, 00:00:00"
7282,0,0,0:00:00,1646850600,"10/03/2022, 00:00:00"
7282,0,0,0:00:00,1646937000,"11/03/2022, 00:00:00"
7282,0,0,0:00:00,1647023400,"12/03/2022, 00:00:00"
7282,0,0,0:00:00,1647109800,"13/03/2022, 00:00:00"
7282,0,0,0:00:00,1647196200,"14/03/2022, 00:00:00"
7282,0,0,0:00:00,1647282600,"15/03/2022, 00:00:00"
7282,0,0,0:00:00,1647369000,"16/03/2022, 00:00:00"
7282,0,0,0:00:00,1647455400,"17/03/2022, 00:00:00"
7282,0,0,0:00:00,1647541800,"18/03/2022, 00:00:00"
7282,0,0,0:00:00,1647628200,"19/03/2022, 00:00:00"
7282,0,0,0:00:00,1647714600,"20/03/2022, 00:00:00"
7282,0,0,0:00:00,1647801000,"21/03/2022, 00:00:00"
7282,0,431,0:07:11,1647887400,"22/03/2022, 00:00:00"
7282,0,476,0:07:56,1647973800,"23/03/2022, 00:00:00"
7282,0,0,0:00:00,1648060200,"24/03/2022, 00:00:00"
7282,0,0,0:00:00,1648146600,"25/03/2022, 00:00:00"
7282,0,0,0:00:00,1648233000,"26/03/2022, 00:00:00"
7282,0,1189,0:19:49,1648319400,"27/03/2022, 00:00:00"
7282,0,0,0:00:00,1648405800,"28/03/2022, 00:00:00"
7282,0,0,0:00:00,1648492200,"29/03/2022, 00:00:00"
7282,0,0,0:00:00,1648578600,"30/03/2022, 00:00:00"
7282,0,4189,1:09:49,1648665000,"31/03/2022, 00:00:00"
7282,0,0,0:00:00,1648751400,"01/04/2022, 00:00:00"
