thing_id,fuel_consumption,runhour,runhours,timestamp,time
7276,10.18406559855684,29438,8:10:38,1640975400,"01/01/2022, 00:00:00"
7276,30.087513928029963,25561,7:06:01,1641061800,"02/01/2022, 00:00:00"
7276,75.81104490820219,55147,15:19:07,1641148200,"03/01/2022, 00:00:00"
7276,18.998379361081696,25412,7:03:32,1641234600,"04/01/2022, 00:00:00"
7276,48.906690202817614,32038,8:53:58,1641321000,"05/01/2022, 00:00:00"
7276,7.307118747781875,3348,0:55:48,1641407400,"06/01/2022, 00:00:00"
7276,53.541052480932436,18185,5:03:05,1641493800,"07/01/2022, 00:00:00"
7276,30.180941557951233,12512,3:28:32,1641580200,"08/01/2022, 00:00:00"
7276,71.59952608378211,30815,8:33:35,1641666600,"09/01/2022, 00:00:00"
7276,36.51731223090841,14665,4:04:25,1641753000,"10/01/2022, 00:00:00"
7276,64.12421746239185,45316,12:35:16,1641839400,"11/01/2022, 00:00:00"
7276,15.122463417974826,20989,5:49:49,1641925800,"12/01/2022, 00:00:00"
7276,56.89205289741337,33068,9:11:08,1642012200,"13/01/2022, 00:00:00"
7276,9.809857193043383,4692,1:18:12,1642098600,"14/01/2022, 00:00:00"
7276,40.38750747460104,50845,14:07:25,1642185000,"15/01/2022, 00:00:00"
7276,16.80619030481389,26330,7:18:50,1642271400,"16/01/2022, 00:00:00"
7276,60.197349543895434,29037,8:03:57,1642357800,"17/01/2022, 00:00:00"
7276,19.93598447449564,10571,2:56:11,1642444200,"18/01/2022, 00:00:00"
7276,42.45148972785421,57743,16:02:23,1642530600,"19/01/2022, 00:00:00"
7276,19.28150648807894,25333,7:02:13,1642617000,"20/01/2022, 00:00:00"
7276,28.86650113271817,13909,3:51:49,1642703400,"21/01/2022, 00:00:00"
7276,29.89026558074243,24562,6:49:22,1642789800,"22/01/2022, 00:00:00"
7276,67.17174484607057,32999,9:09:59,1642876200,"23/01/2022, 00:00:00"
7276,20.138909213300778,9051,2:30:51,1642962600,"24/01/2022, 00:00:00"
7276,78.66898522754934,47229,13:07:09,1643049000,"25/01/2022, 00:00:00"
7276,19.224833813276963,25814,7:10:14,1643135400,"26/01/2022, 00:00:00"
7276,30.886607766767195,59284,16:28:04,1643221800,"27/01/2022, 00:00:00"
7276,26.063945956247817,23461,6:31:01,1643308200,"28/01/2022, 00:00:00"
7276,37.47891955173044,19294,5:21:34,1643394600,"29/01/2022, 00:00:00"
7276,4.6526437861155925,561,0:09:21,1643481000,"30/01/2022, 00:00:00"
7276,61.23208289672198,28414,7:53:34,1643567400,"31/01/2022, 00:00:00"
7276,22.466145181757785,25234,7:00:34,1643653800,"01/02/2022, 00:00:00"
7276,55.550190210179295,29126,8:05:26,1643740200,"02/02/2022, 00:00:00"
7276,4.021931760099966,3406,0:56:46,1643826600,"03/02/2022, 00:00:00"
7276,27.032865880272656,33843,9:24:03,1643913000,"04/02/2022, 00:00:00"
7276,28.97801833151551,23566,6:32:46,1643999400,"05/02/2022, 00:00:00"
7276,50.58493263725815,18919,5:15:19,1644085800,"06/02/2022, 00:00:00"
7276,33.95058850764454,10862,3:01:02,1644172200,"07/02/2022, 00:00:00"
7276,66.16077745364505,41600,11:33:20,1644258600,"08/02/2022, 00:00:00"
7276,39.712919829388625,16116,4:28:36,1644345000,"09/02/2022, 00:00:00"
7276,45.96885186714586,58926,16:22:06,1644431400,"10/02/2022, 00:00:00"
7276,23.51184743938555,29044,8:04:04,1644517800,"11/02/2022, 00:00:00"
7276,45.56848684193562,55109,15:18:29,1644604200,"12/02/2022, 00:00:00"
7276,20.882966588919462,23071,6:24:31,1644690600,"13/02/2022, 00:00:00"
7276,43.82260282788802,60240,16:44:00,1644777000,"14/02/2022, 00:00:00"
7276,23.616052034986666,26659,7:24:19,1644863400,"15/02/2022, 00:00:00"
7276,16.54110843881073,60204,16:43:24,1644949800,"16/02/2022, 00:00:00"
7276,20.005454204895898,26288,7:18:08,1645036200,"17/02/2022, 00:00:00"
7276,27.21750911107521,60075,16:41:15,1645122600,"18/02/2022, 00:00:00"
7276,10.981701855871322,25288,7:01:28,1645209000,"19/02/2022, 00:00:00"
7276,30.914030028765143,60770,16:52:50,1645295400,"20/02/2022, 00:00:00"
7276,28.51549617910588,25430,7:03:50,1645381800,"21/02/2022, 00:00:00"
7276,17.811673244841188,14022,3:53:42,1645468200,"22/02/2022, 00:00:00"
7276,0.0,5893,1:38:13,1645554600,"23/02/2022, 00:00:00"
7276,30.6855111787613,56884,15:48:04,1645641000,"24/02/2022, 00:00:00"
7276,15.857380039592874,24777,6:52:57,1645727400,"25/02/2022, 00:00:00"
7276,17.846408110041722,61151,16:59:11,1645813800,"26/02/2022, 00:00:00"
7276,24.3253745454022,25336,7:02:16,1645900200,"27/02/2022, 00:00:00"
7276,27.20471205547428,59428,16:30:28,1645986600,"28/02/2022, 00:00:00"
7276,13.191936173126745,24818,6:53:38,1646073000,"01/03/2022, 00:00:00"
7276,25.22848104062591,57484,15:58:04,1646159400,"02/03/2022, 00:00:00"
7276,19.299787996079054,26290,7:18:10,1646245800,"03/03/2022, 00:00:00"
7276,32.923167758014,44068,12:14:28,1646332200,"04/03/2022, 00:00:00"
7276,17.3253851320271,26775,7:26:15,1646418600,"05/03/2022, 00:00:00"
7276,27.347307817876104,59093,16:24:53,1646505000,"06/03/2022, 00:00:00"
7276,20.239457507301815,22602,6:16:42,1646591400,"07/03/2022, 00:00:00"
7276,17.94695640404443,55119,15:18:39,1646677800,"08/03/2022, 00:00:00"
7276,19.8646865932913,26282,7:18:02,1646764200,"09/03/2022, 00:00:00"
7276,37.937785402536576,53076,14:44:36,1646850600,"10/03/2022, 00:00:00"
7276,12.215703645902542,25020,6:57:00,1646937000,"11/03/2022, 00:00:00"
7276,31.59410212638476,59026,16:23:46,1647023400,"12/03/2022, 00:00:00"
7276,18.967064550470248,24053,6:40:53,1647109800,"13/03/2022, 00:00:00"
7276,37.968863966145356,54513,15:08:33,1647196200,"14/03/2022, 00:00:00"
7276,10.341849075857514,12339,3:25:39,1647282600,"15/03/2022, 00:00:00"
7276,43.91035406629362,59647,16:34:07,1647369000,"16/03/2022, 00:00:00"
