thing_id,fuel_consumption,runhour,runhours,timestamp,time
5213,0,0,0:00:00,1640975400,"01/01/2022, 00:00:00"
5213,0,0,0:00:00,1641061800,"02/01/2022, 00:00:00"
5213,0,0,0:00:00,1641148200,"03/01/2022, 00:00:00"
5213,0,0,0:00:00,1641234600,"04/01/2022, 00:00:00"
5213,0,0,0:00:00,1641321000,"05/01/2022, 00:00:00"
5213,0,0,0:00:00,1641407400,"06/01/2022, 00:00:00"
5213,0,860,0:14:20,1641493800,"07/01/2022, 00:00:00"
5213,0,19868,5:31:08,1641580200,"08/01/2022, 00:00:00"
5213,0,9523,2:38:43,1641666600,"09/01/2022, 00:00:00"
5213,0,1600,0:26:40,1641753000,"10/01/2022, 00:00:00"
5213,0,0,0:00:00,1641839400,"11/01/2022, 00:00:00"
5213,0,11156,3:05:56,1641925800,"12/01/2022, 00:00:00"
5213,0,5644,1:34:04,1642012200,"13/01/2022, 00:00:00"
5213,0,0,0:00:00,1642098600,"14/01/2022, 00:00:00"
5213,0,0,0:00:00,1642185000,"15/01/2022, 00:00:00"
5213,0,1171,0:19:31,1642271400,"16/01/2022, 00:00:00"
5213,0,0,0:00:00,1642357800,"17/01/2022, 00:00:00"
5213,0,0,0:00:00,1642444200,"18/01/2022, 00:00:00"
5213,0,0,0:00:00,1642530600,"19/01/2022, 00:00:00"
5213,0,0,0:00:00,1642617000,"20/01/2022, 00:00:00"
5213,0,0,0:00:00,1642703400,"21/01/2022, 00:00:00"
5213,0,370,0:06:10,1642789800,"22/01/2022, 00:00:00"
5213,0,0,0:00:00,1642876200,"23/01/2022, 00:00:00"
5213,0,369,0:06:09,1642962600,"24/01/2022, 00:00:00"
5213,0,0,0:00:00,1643049000,"25/01/2022, 00:00:00"
5213,0,0,0:00:00,1643135400,"26/01/2022, 00:00:00"
5213,0,0,0:00:00,1643221800,"27/01/2022, 00:00:00"
5213,0,0,0:00:00,1643308200,"28/01/2022, 00:00:00"
5213,0,3694,1:01:34,1643394600,"29/01/2022, 00:00:00"
5213,0,0,0:00:00,1643481000,"30/01/2022, 00:00:00"
5213,0,0,0:00:00,1643567400,"31/01/2022, 00:00:00"
5213,0,0,0:00:00,1643653800,"01/02/2022, 00:00:00"
5213,0,0,0:00:00,1643740200,"02/02/2022, 00:00:00"
5213,0,0,0:00:00,1643826600,"03/02/2022, 00:00:00"
5213,0,0,0:00:00,1643913000,"04/02/2022, 00:00:00"
5213,0,0,0:00:00,1643999400,"05/02/2022, 00:00:00"
5213,0,0,0:00:00,1644085800,"06/02/2022, 00:00:00"
5213,0,113,0:01:53,1644172200,"07/02/2022, 00:00:00"
